"ID","Input","Output","se_variance","se_lengthscale","noise"
"180",83.5,112.225572853644,1.96,0.17,0
"180",84,120.345305421176,1.96,0.17,0
"180",84.5,129.223069615819,1.96,0.17,0
"180",85.5,134.702910125511,1.96,0.17,0
"180",86,128.680718737036,1.96,0.17,0
"180",87.5,110.693256508166,1.96,0.17,0
"180",88,110.489551457217,1.96,0.17,0
"180",90.5,108.473818598987,1.96,0.17,0
"180",93,129.765256480241,1.96,0.17,0
"180",93.5,132.510732534817,1.96,0.17,0
"180",94.5,129.476022686873,1.96,0.17,0
"180",95.5,124.568972654599,1.96,0.17,0
"180",96,121.299903657603,1.96,0.17,0
"180",97,118.001346256376,1.96,0.17,0
"180",97.5,120.353185710837,1.96,0.17,0
"181",-100,-150.744284398976,1.96,0.17,0
"181",-95.5,-170.66416501394,1.96,0.17,0
"181",-95,-165.570195961917,1.96,0.17,0
"181",-93,-138.999521743366,1.96,0.17,0
"181",-90.5,-167.004592362961,1.96,0.17,0
"181",-90,-163.174241842732,1.96,0.17,0
"181",-89.5,-157.02999628929,1.96,0.17,0
"181",-89,-150.552513803855,1.96,0.17,0
"181",-88.5,-145.490618447378,1.96,0.17,0
"181",-87.5,-142.598237871482,1.96,0.17,0
"181",-86.5,-146.049987796045,1.96,0.17,0
"181",-84,-140.392516938713,1.96,0.17,0
"181",-83.5,-140.517806805883,1.96,0.17,0
"181",-83,-139.153685355364,1.96,0.17,0
"181",-81,-127.499108279424,1.96,0.17,0
"181",-80,-119.093671895955,1.96,0.17,0
"181",-79.5,-117.392356764677,1.96,0.17,0
"181",-77.5,-144.411295602685,1.96,0.17,0
"181",-76,-137.696107595734,1.96,0.17,0
"181",-75.5,-131.988037492069,1.96,0.17,0
"181",-75,-129.98406572586,1.96,0.17,0
"181",-74.5,-130.140308498702,1.96,0.17,0
"181",-74,-129.319422455859,1.96,0.17,0
"181",-73,-120.566142328683,1.96,0.17,0
"181",-72,-112.587523774431,1.96,0.17,0
"181",-71.5,-112.067908480245,1.96,0.17,0
"181",-71,-113.387169516274,1.96,0.17,0
"181",-68.5,-122.161913921202,1.96,0.17,0
"181",-68,-122.794599345544,1.96,0.17,0
"181",-67.5,-120.120975507091,1.96,0.17,0
"181",-67,-114.931101137127,1.96,0.17,0
"181",-66.5,-109.617156658742,1.96,0.17,0
"181",-65.5,-101.066138093467,1.96,0.17,0
"181",-63,-99.1913557736115,1.96,0.17,0
"181",-61.5,-117.175265678656,1.96,0.17,0
"181",-61,-119.038246892827,1.96,0.17,0
"181",-60.5,-120.634105373286,1.96,0.17,0
"181",-60,-121.759924684731,1.96,0.17,0
"181",-58.5,-126.067723447636,1.96,0.17,0
"181",-58,-126.747017837471,1.96,0.17,0
"181",-57.5,-124.65519177205,1.96,0.17,0
"181",-57,-120.630753627756,1.96,0.17,0
"181",-56.5,-116.794034987378,1.96,0.17,0
"181",-56,-113.481701469851,1.96,0.17,0
"181",-55.5,-109.613171115525,1.96,0.17,0
"181",-54.5,-101.596107661441,1.96,0.17,0
"181",-52,-104.703625947609,1.96,0.17,0
"181",-51,-102.440086456201,1.96,0.17,0
"181",-48.5,-116.329682996948,1.96,0.17,0
"181",-48,-117.077879824962,1.96,0.17,0
"181",-47.5,-113.032295265949,1.96,0.17,0
"181",-47,-106.188702327888,1.96,0.17,0
"181",-46.5,-96.8366982466043,1.96,0.17,0
"181",-46,-85.4435335861167,1.96,0.17,0
"181",-45.5,-74.8806249100917,1.96,0.17,0
"181",-45,-68.9473792799754,1.96,0.17,0
"181",-44.5,-69.0105327007459,1.96,0.17,0
"181",-44,-73.0923181409103,1.96,0.17,0
"181",-43,-81.5803278815195,1.96,0.17,0
"181",-42,-80.4266442061814,1.96,0.17,0
"181",-41,-83.9135620324955,1.96,0.17,0
"181",-40.5,-92.2544497759152,1.96,0.17,0
"181",-39.5,-103.389118638819,1.96,0.17,0
"181",-39,-98.6899977702215,1.96,0.17,0
"181",-38.5,-88.1298376048737,1.96,0.17,0
"181",-37.5,-68.1045266721549,1.96,0.17,0
"181",-36.5,-63.6470909941757,1.96,0.17,0
"181",-36,-64.9473694860795,1.96,0.17,0
"181",-33.5,-46.047676383693,1.96,0.17,0
"181",-31,-54.9352182012352,1.96,0.17,0
"181",-30,-52.8253827690561,1.96,0.17,0
"181",-29.5,-52.2968204319763,1.96,0.17,0
"181",-29,-52.8589782709481,1.96,0.17,0
"181",-28,-59.6032757369016,1.96,0.17,0
"181",-26,-64.5783203232529,1.96,0.17,0
"181",-25,-61.211230756786,1.96,0.17,0
"181",-24,-57.5167231177434,1.96,0.17,0
"181",-22,-59.8034938505353,1.96,0.17,0
"181",-21.5,-62.8324600009367,1.96,0.17,0
"181",-21,-63.8171600850758,1.96,0.17,0
"181",-20.5,-62.0596345633909,1.96,0.17,0
"181",-20,-56.216343512172,1.96,0.17,0
"181",-18,-18.9368375896416,1.96,0.17,0
"181",-17.5,-21.1363818048128,1.96,0.17,0
"181",-14,-54.7199928535108,1.96,0.17,0
"181",-11,-20.4368027696987,1.96,0.17,0
"181",-10,-9.31988055686246,1.96,0.17,0
"181",-9.5,-5.41833048198347,1.96,0.17,0
"181",-9,-9.16286858506149,1.96,0.17,0
"181",-8.5,-20.4671749125934,1.96,0.17,0
"181",-8,-31.9381073381206,1.96,0.17,0
"181",-6,-30.5247646103352,1.96,0.17,0
"181",-5.5,-33.3933031391621,1.96,0.17,0
"181",-5,-33.5786155974554,1.96,0.17,0
"181",-3.5,-20.5524700706769,1.96,0.17,0
"181",-1.5,-31.4638031474023,1.96,0.17,0
"181",-1,-27.9566681167654,1.96,0.17,0
"181",1.5,-15.8076431596769,1.96,0.17,0
"181",2.5,-11.7643176161514,1.96,0.17,0
"181",3.5,-5.19501703433171,1.96,0.17,0
"181",4,-6.85067190295171,1.96,0.17,0
"181",4.5,-7.95807533065689,1.96,0.17,0
"181",5,-5.52444985124046,1.96,0.17,0
"181",6,1.90223240314747,1.96,0.17,0
"181",6.5,1.09354499995724,1.96,0.17,0
"181",7.5,-6.89529438443249,1.96,0.17,0
"181",8,-13.1205238040705,1.96,0.17,0
"181",8.5,-19.9985817383645,1.96,0.17,0
"181",10,-25.6960442169372,1.96,0.17,0
"181",11.5,-16.5001070918796,1.96,0.17,0
"181",13,-21.5162053853094,1.96,0.17,0
"181",14,-26.8342725697418,1.96,0.17,0
"181",14.5,-25.3811902805854,1.96,0.17,0
"181",15.5,-18.606498210868,1.96,0.17,0
"181",16,-15.3333283137093,1.96,0.17,0
"181",17.5,-7.68215593499009,1.96,0.17,0
"181",18,-4.94623675246149,1.96,0.17,0
"181",19,5.79073858944114,1.96,0.17,0
"181",19.5,9.24758253790776,1.96,0.17,0
"181",20,9.02447115046677,1.96,0.17,0
"181",20.5,7.32443115088862,1.96,0.17,0
"181",22,7.99836338010229,1.96,0.17,0
"181",23.5,7.80799671725273,1.96,0.17,0
"181",25,33.2240518929821,1.96,0.17,0
"181",26,30.457385907016,1.96,0.17,0
"181",26.5,26.1548434655194,1.96,0.17,0
"181",27.5,25.0545940910293,1.96,0.17,0
"181",28,25.558823029004,1.96,0.17,0
"181",28.5,24.8358309741188,1.96,0.17,0
"181",29,22.6455467790533,1.96,0.17,0
"181",33,25.5217701069333,1.96,0.17,0
"181",33.5,21.5282172467636,1.96,0.17,0
"181",35,9.3271147137716,1.96,0.17,0
"181",37,20.9044172218913,1.96,0.17,0
"181",38.5,35.6361663186413,1.96,0.17,0
"181",39,37.0948859768111,1.96,0.17,0
"181",41.5,22.4555855544603,1.96,0.17,0
"181",42,20.5792399834197,1.96,0.17,0
"181",43,25.1734181219786,1.96,0.17,0
"181",43.5,30.9194234425128,1.96,0.17,0
"181",44,37.6433330127212,1.96,0.17,0
"181",44.5,43.5903091784072,1.96,0.17,0
"181",46,51.4010733228957,1.96,0.17,0
"181",49.5,48.9994207032248,1.96,0.17,0
"181",50.5,47.6121210193815,1.96,0.17,0
"181",52.5,47.9812832233502,1.96,0.17,0
"181",53,53.8517265789278,1.96,0.17,0
"181",53.5,58.7380405009957,1.96,0.17,0
"181",54,61.4038752420142,1.96,0.17,0
"181",55.5,61.9634885525376,1.96,0.17,0
"181",56,58.925572770962,1.96,0.17,0
"181",56.5,55.6089692391931,1.96,0.17,0
"181",57,54.6354518600716,1.96,0.17,0
"181",57.5,57.0231464874993,1.96,0.17,0
"181",58,60.2293451977264,1.96,0.17,0
"181",58.5,60.1395119216534,1.96,0.17,0
"181",59,55.2338232916753,1.96,0.17,0
"181",60,48.1714427363357,1.96,0.17,0
"181",61,65.9856955501935,1.96,0.17,0
"181",61.5,73.543076955702,1.96,0.17,0
"181",62.5,66.0239669195887,1.96,0.17,0
"181",63,56.3409628034339,1.96,0.17,0
"181",64.5,45.6301249364641,1.96,0.17,0
"181",65.5,59.8100346649318,1.96,0.17,0
"181",66,68.2061057880769,1.96,0.17,0
"181",67.5,64.2465119278059,1.96,0.17,0
"181",68.5,59.550565201248,1.96,0.17,0
"181",69,60.3540053177491,1.96,0.17,0
"181",69.5,58.8278772396517,1.96,0.17,0
"181",70,53.7219728257107,1.96,0.17,0
"181",71.5,42.4336032049639,1.96,0.17,0
"181",72.5,49.0968258704648,1.96,0.17,0
"181",73.5,62.8394030297333,1.96,0.17,0
"181",75.5,88.256121272094,1.96,0.17,0
"181",76.5,94.4205747026225,1.96,0.17,0
"181",77,91.1886643838452,1.96,0.17,0
"181",78.5,76.4264797277498,1.96,0.17,0
"181",79,76.9525299138569,1.96,0.17,0
"181",79.5,80.06806089236,1.96,0.17,0
"181",80,83.4931356026743,1.96,0.17,0
"181",80.5,85.4571153841693,1.96,0.17,0
"181",81,87.2020345934113,1.96,0.17,0
"181",82.5,108.494225051512,1.96,0.17,0
"181",85,145.204897087558,1.96,0.17,0
"181",86,134.707346590044,1.96,0.17,0
"181",88,109.492954363684,1.96,0.17,0
"181",89,104.339434451235,1.96,0.17,0
"181",89.5,101.896650779817,1.96,0.17,0
"181",91.5,123.662282868606,1.96,0.17,0
"181",93,128.127476141863,1.96,0.17,0
"181",93.5,128.009305129186,1.96,0.17,0
"181",94,127.5991237986,1.96,0.17,0
"181",94.5,127.234428274296,1.96,0.17,0
"181",95,128.089169003553,1.96,0.17,0
"181",95.5,130.09356337522,1.96,0.17,0
"181",96.5,128.777546178497,1.96,0.17,0
"181",97,125.068535867794,1.96,0.17,0
"181",98,125.361239374569,1.96,0.17,0
"181",99,132.57706029619,1.96,0.17,0
"181",99.5,133.666198526284,1.96,0.17,0
"182",-99,-141.436487965602,1.96,0.17,0
"182",-98,-144.920710023009,1.96,0.17,0
"182",-97.5,-151.816410381976,1.96,0.17,0
"182",-96,-175.765734568086,1.96,0.17,0
"182",-94.5,-164.310066214102,1.96,0.17,0
"182",-94,-153.851444999531,1.96,0.17,0
"182",-93.5,-144.71797847249,1.96,0.17,0
"182",-93,-141.718132082102,1.96,0.17,0
"182",-92,-157.53978930109,1.96,0.17,0
"182",-91.5,-165.498337640104,1.96,0.17,0
"182",-90.5,-165.847630668007,1.96,0.17,0
"182",-89.5,-155.000132476095,1.96,0.17,0
"182",-89,-149.070414344889,1.96,0.17,0
"182",-88,-142.582919591011,1.96,0.17,0
"182",-86.5,-140.418932590558,1.96,0.17,0
"182",-85,-139.482758381173,1.96,0.17,0
"182",-84,-136.667042082422,1.96,0.17,0
"182",-83,-136.766038619708,1.96,0.17,0
"182",-82,-138.123604136067,1.96,0.17,0
"182",-80,-120.706218104923,1.96,0.17,0
"182",-79.5,-117.11268099739,1.96,0.17,0
"182",-78.5,-123.451030594696,1.96,0.17,0
"182",-77,-152.54356260358,1.96,0.17,0
"182",-76.5,-150.87492736217,1.96,0.17,0
"182",-75,-136.89884758066,1.96,0.17,0
"182",-74.5,-136.107041414289,1.96,0.17,0
"182",-74,-133.735103878278,1.96,0.17,0
"182",-73.5,-128.288596119711,1.96,0.17,0
"182",-72,-111.594766598405,1.96,0.17,0
"182",-71.5,-111.19878290042,1.96,0.17,0
"182",-71,-112.986412971839,1.96,0.17,0
"182",-70.5,-115.037712004149,1.96,0.17,0
"182",-69,-115.565814132134,1.96,0.17,0
"182",-66.5,-113.572692880719,1.96,0.17,0
"182",-66,-108.858148391648,1.96,0.17,0
"182",-65.5,-104.920691129676,1.96,0.17,0
"182",-65,-99.7926807640675,1.96,0.17,0
"182",-64,-90.4086300159313,1.96,0.17,0
"182",-63,-100.71368507141,1.96,0.17,0
"182",-62.5,-109.35979830448,1.96,0.17,0
"182",-60.5,-122.040634078909,1.96,0.17,0
"182",-59.5,-122.916521145868,1.96,0.17,0
"182",-58.5,-123.575894334725,1.96,0.17,0
"182",-54.5,-106.495912743075,1.96,0.17,0
"182",-53,-105.597359220817,1.96,0.17,0
"182",-52,-108.625961203877,1.96,0.17,0
"182",-51.5,-108.18484717864,1.96,0.17,0
"182",-51,-103.370469349887,1.96,0.17,0
"182",-50,-95.3446542914622,1.96,0.17,0
"182",-49.5,-99.2500520638587,1.96,0.17,0
"182",-49,-105.923986268734,1.96,0.17,0
"182",-48.5,-110.852622878145,1.96,0.17,0
"182",-47,-103.104205276847,1.96,0.17,0
"182",-46.5,-97.240726901521,1.96,0.17,0
"182",-45,-77.1206697400457,1.96,0.17,0
"182",-43,-83.5938553207944,1.96,0.17,0
"182",-42,-82.5846029361802,1.96,0.17,0
"182",-40.5,-88.813227647369,1.96,0.17,0
"182",-39.5,-101.846972081027,1.96,0.17,0
"182",-38.5,-95.060262648117,1.96,0.17,0
"182",-38,-86.1542141612721,1.96,0.17,0
"182",-37.5,-78.3544157370663,1.96,0.17,0
"182",-36.5,-69.2465812764735,1.96,0.17,0
"182",-35.5,-66.5379726078395,1.96,0.17,0
"182",-35,-64.7013186071995,1.96,0.17,0
"182",-34.5,-59.8302019360033,1.96,0.17,0
"182",-34,-52.5806206854124,1.96,0.17,0
"182",-33.5,-46.6245034614777,1.96,0.17,0
"182",-33,-45.5578104933188,1.96,0.17,0
"182",-32.5,-49.106828888113,1.96,0.17,0
"182",-31,-55.2828139947402,1.96,0.17,0
"182",-26.5,-67.8702421229994,1.96,0.17,0
"182",-25.5,-64.7377350023465,1.96,0.17,0
"182",-25,-61.588595033804,1.96,0.17,0
"182",-24.5,-58.1084410086543,1.96,0.17,0
"182",-23.5,-55.6385785859335,1.96,0.17,0
"182",-22,-65.3038342647555,1.96,0.17,0
"182",-21,-62.3173878784247,1.96,0.17,0
"182",-19.5,-37.7487222831916,1.96,0.17,0
"182",-18.5,-21.9360728070982,1.96,0.17,0
"182",-17.5,-22.8125041297649,1.96,0.17,0
"182",-16.5,-30.3247758791394,1.96,0.17,0
"182",-16,-34.5858275854004,1.96,0.17,0
"182",-14,-54.995464404078,1.96,0.17,0
"182",-13.5,-58.3055943978639,1.96,0.17,0
"182",-13,-55.1569355639988,1.96,0.17,0
"182",-12.5,-46.3915626400748,1.96,0.17,0
"182",-11.5,-27.6771545959752,1.96,0.17,0
"182",-8.5,-19.4214863803622,1.96,0.17,0
"182",-8,-26.7780351707638,1.96,0.17,0
"182",-7.5,-29.2134441569277,1.96,0.17,0
"182",-7,-27.1528577316701,1.96,0.17,0
"182",-5.5,-32.2360044990984,1.96,0.17,0
"182",-5,-34.2234838963453,1.96,0.17,0
"182",-4.5,-31.3635456709762,1.96,0.17,0
"182",-2,-29.7590557991117,1.96,0.17,0
"182",-0.5,-20.3891912533834,1.96,0.17,0
"182",0,-9.58604882543574,1.96,0.17,0
"182",1.5,-4.48946427686954,1.96,0.17,0
"182",2,-7.05855914705969,1.96,0.17,0
"182",3,-3.31759892756089,1.96,0.17,0
"182",4,-6.89266486121249,1.96,0.17,0
"182",4.5,-9.51259047924873,1.96,0.17,0
"182",5,-7.83656442567811,1.96,0.17,0
"182",5.5,-4.75836473743286,1.96,0.17,0
"182",6,-4.45349555033001,1.96,0.17,0
"182",6.5,-6.99030366534261,1.96,0.17,0
"182",7.5,-10.439961825775,1.96,0.17,0
"182",8.5,-13.3783737340469,1.96,0.17,0
"182",10.5,-20.0982135648344,1.96,0.17,0
"182",12.5,-20.2673817005893,1.96,0.17,0
"182",13.5,-26.8708012028574,1.96,0.17,0
"182",16,-10.2450516589222,1.96,0.17,0
"182",17,-6.24731430761681,1.96,0.17,0
"182",17.5,-3.53393282899855,1.96,0.17,0
"182",19,6.62980563220382,1.96,0.17,0
"182",19.5,6.7649516149603,1.96,0.17,0
"182",20,6.35730516344419,1.96,0.17,0
"182",20.5,6.56350530430578,1.96,0.17,0
"182",21,7.23989333338104,1.96,0.17,0
"182",22,8.1990074990287,1.96,0.17,0
"182",23.5,12.0737719335025,1.96,0.17,0
"182",25,34.0560568263086,1.96,0.17,0
"182",26.5,26.1786861136661,1.96,0.17,0
"182",27.5,24.0191603856544,1.96,0.17,0
"182",28,25.718977646802,1.96,0.17,0
"182",28.5,25.9480488605754,1.96,0.17,0
"182",29,23.523831424417,1.96,0.17,0
"182",30,17.228925496344,1.96,0.17,0
"182",30.5,16.7730635620334,1.96,0.17,0
"182",31.5,19.7957200058313,1.96,0.17,0
"182",32.5,25.6290452818755,1.96,0.17,0
"182",33,25.9518924947802,1.96,0.17,0
"182",33.5,22.9264090445806,1.96,0.17,0
"182",34,17.301966915734,1.96,0.17,0
"182",34.5,11.6196724243523,1.96,0.17,0
"182",37.5,25.5284283016525,1.96,0.17,0
"182",38,30.4898273664139,1.96,0.17,0
"182",38.5,32.9354145291086,1.96,0.17,0
"182",39,32.855083658092,1.96,0.17,0
"182",39.5,31.8332675928288,1.96,0.17,0
"182",40,30.9160929684182,1.96,0.17,0
"182",41.5,23.7024230626502,1.96,0.17,0
"182",42,22.1298237319551,1.96,0.17,0
"182",45,50.6210705756892,1.96,0.17,0
"182",46,53.0721033160064,1.96,0.17,0
"182",47.5,48.1330890446233,1.96,0.17,0
"182",48.5,49.4879149081039,1.96,0.17,0
"182",49,50.8032885653718,1.96,0.17,0
"182",50,51.2390733349308,1.96,0.17,0
"182",50.5,51.3082960771065,1.96,0.17,0
"182",51.5,46.5433497663374,1.96,0.17,0
"182",54,61.4836666142238,1.96,0.17,0
"182",54.5,65.7934070397934,1.96,0.17,0
"182",55,66.7276423386515,1.96,0.17,0
"182",55.5,63.8683336207369,1.96,0.17,0
"182",56,58.7716984519181,1.96,0.17,0
"182",57,54.7219635430614,1.96,0.17,0
"182",58,63.3427880653245,1.96,0.17,0
"182",61,62.9287873068125,1.96,0.17,0
"182",61.5,70.7085436994536,1.96,0.17,0
"182",62.5,69.7322319380651,1.96,0.17,0
"182",63,64.9535824731861,1.96,0.17,0
"182",63.5,60.2210170545219,1.96,0.17,0
"182",64.5,55.13197112802,1.96,0.17,0
"182",67,74.0145314058579,1.96,0.17,0
"182",67.5,68.7899196274385,1.96,0.17,0
"182",68,64.2652025175472,1.96,0.17,0
"182",68.5,62.9354580041968,1.96,0.17,0
"182",69,63.287797259475,1.96,0.17,0
"182",70.5,46.328019103649,1.96,0.17,0
"182",71,42.0746810489427,1.96,0.17,0
"182",71.5,42.1783453238971,1.96,0.17,0
"182",72,45.5198559456749,1.96,0.17,0
"182",73,58.3278907694459,1.96,0.17,0
"182",74,70.6923288293485,1.96,0.17,0
"182",75,80.916221595154,1.96,0.17,0
"182",75.5,87.6379102525629,1.96,0.17,0
"182",76.5,94.626097842763,1.96,0.17,0
"182",77,91.6168116933943,1.96,0.17,0
"182",77.5,86.7507609991908,1.96,0.17,0
"182",82,99.4155359609212,1.96,0.17,0
"182",84.5,133.388423163165,1.96,0.17,0
"182",85,139.025039959454,1.96,0.17,0
"182",85.5,138.778278666554,1.96,0.17,0
"182",86.5,122.052031760892,1.96,0.17,0
"182",87,113.308848417652,1.96,0.17,0
"182",87.5,108.600082786961,1.96,0.17,0
"182",89,98.7265892237736,1.96,0.17,0
"182",89.5,97.3304802532474,1.96,0.17,0
"182",91,118.728332128984,1.96,0.17,0
"182",92.5,124.829468040408,1.96,0.17,0
"182",93,124.78361786956,1.96,0.17,0
"182",93.5,125.524532123745,1.96,0.17,0
"182",95.5,124.723619872397,1.96,0.17,0
"182",96,125.381628509496,1.96,0.17,0
"182",96.5,125.84304167734,1.96,0.17,0
"182",97,125.960010985675,1.96,0.17,0
"182",97.5,127.126968529806,1.96,0.17,0
"182",98.5,131.682914637244,1.96,0.17,0
"183",-99.5,-141.752122915334,1.96,0.17,0
"183",-98,-142.371681525242,1.96,0.17,0
"183",-97.5,-148.954483664445,1.96,0.17,0
"183",-96.5,-165.163328933234,1.96,0.17,0
"183",-96,-170.35268516231,1.96,0.17,0
"183",-95.5,-170.556265060535,1.96,0.17,0
"183",-94.5,-158.260350915729,1.96,0.17,0
"183",-94,-150.254760975561,1.96,0.17,0
"183",-93,-143.916513394086,1.96,0.17,0
"183",-92.5,-150.144369926303,1.96,0.17,0
"183",-91,-171.945858583192,1.96,0.17,0
"183",-90,-163.145933660414,1.96,0.17,0
"183",-89,-148.787370524132,1.96,0.17,0
"183",-88,-142.809901662489,1.96,0.17,0
"183",-87.5,-142.713503590227,1.96,0.17,0
"183",-87,-143.375478375466,1.96,0.17,0
"183",-86.5,-143.346800358148,1.96,0.17,0
"183",-85.5,-135.800565901356,1.96,0.17,0
"183",-85,-132.030239121985,1.96,0.17,0
"183",-84,-134.445409073726,1.96,0.17,0
"183",-83.5,-135.122944469817,1.96,0.17,0
"183",-82,-130.116275820728,1.96,0.17,0
"183",-81.5,-127.506582311611,1.96,0.17,0
"183",-81,-124.61313319136,1.96,0.17,0
"183",-79.5,-118.737518955126,1.96,0.17,0
"183",-79,-119.612358156243,1.96,0.17,0
"183",-78,-135.586961623941,1.96,0.17,0
"183",-76.5,-149.608852477625,1.96,0.17,0
"183",-76,-142.683167208256,1.96,0.17,0
"183",-75.5,-137.384633102896,1.96,0.17,0
"183",-75,-136.82426084412,1.96,0.17,0
"183",-74.5,-139.623585268621,1.96,0.17,0
"183",-74,-140.752117013577,1.96,0.17,0
"183",-73.5,-135.983219873653,1.96,0.17,0
"183",-73,-126.310547329212,1.96,0.17,0
"183",-72,-110.707205013813,1.96,0.17,0
"183",-71,-107.710676867897,1.96,0.17,0
"183",-70,-110.492263961788,1.96,0.17,0
"183",-68.5,-119.443699313142,1.96,0.17,0
"183",-68,-122.664465769736,1.96,0.17,0
"183",-67.5,-123.592378926955,1.96,0.17,0
"183",-66.5,-113.676007399394,1.96,0.17,0
"183",-66,-107.416964622849,1.96,0.17,0
"183",-65,-98.6925864073344,1.96,0.17,0
"183",-64.5,-94.6667856296435,1.96,0.17,0
"183",-64,-92.7877157189893,1.96,0.17,0
"183",-62,-121.574855134444,1.96,0.17,0
"183",-61,-126.984035641643,1.96,0.17,0
"183",-60.5,-125.124337350243,1.96,0.17,0
"183",-58.5,-121.917295370979,1.96,0.17,0
"183",-58,-119.506134938964,1.96,0.17,0
"183",-57.5,-114.188786922604,1.96,0.17,0
"183",-56.5,-106.219050621545,1.96,0.17,0
"183",-56,-104.465698860784,1.96,0.17,0
"183",-55.5,-101.733240184198,1.96,0.17,0
"183",-55,-98.9996352659583,1.96,0.17,0
"183",-54.5,-98.8313970532497,1.96,0.17,0
"183",-52.5,-106.459703454978,1.96,0.17,0
"183",-51.5,-106.902182863229,1.96,0.17,0
"183",-51,-102.745872963222,1.96,0.17,0
"183",-50.5,-96.3095924888186,1.96,0.17,0
"183",-50,-93.1149631313578,1.96,0.17,0
"183",-49.5,-97.0418215323024,1.96,0.17,0
"183",-47,-112.560806440594,1.96,0.17,0
"183",-45,-75.6952672634029,1.96,0.17,0
"183",-44.5,-74.548348135208,1.96,0.17,0
"183",-42.5,-81.4746374927891,1.96,0.17,0
"183",-42,-77.6401846661511,1.96,0.17,0
"183",-41.5,-74.1906011331254,1.96,0.17,0
"183",-41,-75.4080530190034,1.96,0.17,0
"183",-39.5,-98.356808676948,1.96,0.17,0
"183",-38.5,-91.0677850927741,1.96,0.17,0
"183",-37.5,-73.3725423522562,1.96,0.17,0
"183",-37,-66.6222399016742,1.96,0.17,0
"183",-36.5,-63.0714340935386,1.96,0.17,0
"183",-36,-63.0184901973068,1.96,0.17,0
"183",-34.5,-57.5089256804486,1.96,0.17,0
"183",-34,-50.4891083362111,1.96,0.17,0
"183",-32,-52.1672929433391,1.96,0.17,0
"183",-30.5,-56.1244665021823,1.96,0.17,0
"183",-29,-46.3748546469681,1.96,0.17,0
"183",-28.5,-49.4552161817665,1.96,0.17,0
"183",-27,-72.8681456104127,1.96,0.17,0
"183",-26.5,-76.1963264006031,1.96,0.17,0
"183",-26,-77.6975940640328,1.96,0.17,0
"183",-25.5,-76.8052741285081,1.96,0.17,0
"183",-24.5,-66.4800284529107,1.96,0.17,0
"183",-24,-61.2589816327483,1.96,0.17,0
"183",-22.5,-61.6436805276258,1.96,0.17,0
"183",-22,-64.567011347609,1.96,0.17,0
"183",-20.5,-57.4193747430002,1.96,0.17,0
"183",-17.5,-22.2445253757396,1.96,0.17,0
"183",-14,-53.7223134645022,1.96,0.17,0
"183",-13.5,-52.9772344310479,1.96,0.17,0
"183",-12,-26.3921501823467,1.96,0.17,0
"183",-9.5,-11.7793099078308,1.96,0.17,0
"183",-9,-16.7927541713167,1.96,0.17,0
"183",-8,-33.7322558614445,1.96,0.17,0
"183",-6.5,-27.3707092172306,1.96,0.17,0
"183",-6,-29.2203709515079,1.96,0.17,0
"183",-5.5,-33.811381785062,1.96,0.17,0
"183",-5,-36.3246128920946,1.96,0.17,0
"183",-4,-30.2103389031252,1.96,0.17,0
"183",-3.5,-25.8773656886879,1.96,0.17,0
"183",-1.5,-30.1955259827134,1.96,0.17,0
"183",0,-7.10998504049335,1.96,0.17,0
"183",1,-8.0210334587631,1.96,0.17,0
"183",1.5,-12.5806822333206,1.96,0.17,0
"183",4.5,-6.11556803557081,1.96,0.17,0
"183",5,-5.23872431699515,1.96,0.17,0
"183",6,-4.96173779873424,1.96,0.17,0
"183",6.5,-7.3443462334319,1.96,0.17,0
"183",8,-15.3064358751466,1.96,0.17,0
"183",9,-18.3862828338802,1.96,0.17,0
"183",9.5,-16.6661596394508,1.96,0.17,0
"183",11.5,-14.3847053830043,1.96,0.17,0
"183",13,-25.3113666838276,1.96,0.17,0
"183",13.5,-28.5808269379116,1.96,0.17,0
"183",18,-3.90101691209987,1.96,0.17,0
"183",18.5,-1.03294941987473,1.96,0.17,0
"183",19,3.26289626378306,1.96,0.17,0
"183",19.5,5.94133745139274,1.96,0.17,0
"183",20,5.8658532832513,1.96,0.17,0
"183",20.5,4.91196097305083,1.96,0.17,0
"183",21,5.65586166396754,1.96,0.17,0
"183",21.5,8.20552242703754,1.96,0.17,0
"183",22,10.3103622510269,1.96,0.17,0
"183",22.5,10.2663932994909,1.96,0.17,0
"183",25.5,35.8380265449802,1.96,0.17,0
"183",26,30.9945595121495,1.96,0.17,0
"183",26.5,24.9716665685396,1.96,0.17,0
"183",27,23.1325886497629,1.96,0.17,0
"183",28.5,26.094320962826,1.96,0.17,0
"183",29,23.7563938658143,1.96,0.17,0
"183",30.5,19.9772077135705,1.96,0.17,0
"183",32.5,24.5144271929177,1.96,0.17,0
"183",33,25.2661320821678,1.96,0.17,0
"183",34.5,14.0126117153327,1.96,0.17,0
"183",35,10.2263861573571,1.96,0.17,0
"183",35.5,8.78636232873227,1.96,0.17,0
"183",36,10.089329655458,1.96,0.17,0
"183",37,19.1942491348921,1.96,0.17,0
"183",39.5,39.6438668311448,1.96,0.17,0
"183",41,30.1163279650932,1.96,0.17,0
"183",43.5,41.6012862888241,1.96,0.17,0
"183",44.5,52.273907883986,1.96,0.17,0
"183",46,57.0304797452657,1.96,0.17,0
"183",47.5,46.9791849340454,1.96,0.17,0
"183",48,46.9812137147609,1.96,0.17,0
"183",49,51.3039791839707,1.96,0.17,0
